YEAR,SAMPLE,SERIAL,CBSERIAL,NUMPREC,HHWT,HHTYPE,CLUSTER,CPI99,STATEFIP,COUNTYFIP,PUMA,STRATA,GQ,OWNERSHP,OWNERSHPD,RENT,COSTELEC,COSTGAS,HHINCOME,VALUEH,ROOMS,BUILTYR2,UNITSSTR,BEDROOMS,FUELHEAT,VEHICLES,PERNUM,PERWT,NCHILD,RELATE,RELATED,SEX,AGE,MARST,RACE,RACED,HISPAN,HISPAND,BPL,BPLD,CITIZEN,YRIMMIG,EDUC,EDUCD,DEGFIELD,DEGFIELDD,EMPSTAT,EMPSTATD,LABFORCE,OCC1990,CLASSWKR,CLASSWKRD,WKSWORK2,UHRSWORK,INCBUS00,INCEARN,SEI,MOVEDIN,QBPL,QINCWAGE
2017,201701,52578,2017001440082,1,48,0,2017000525781,0.679,4,13,125,12504,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,48,0,12,1270,1,93,5,1,100,0,0,4,400,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,0,4,0
2017,201701,205982,2017001427431,1,25,0,2017002059821,0.679,6,67,6708,670806,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,25,0,12,1270,1,54,6,1,100,0,0,39,3900,0,0,6,63,0,0,1,10,2,534,2,22,1,40,0,8600,27,0,4,4
2017,201701,749516,2017000606895,2,82,9,2017007495161,0.679,31,55,901,90131,1,2,22,1300,1920,9993,100000,9999999,6,6,3,4,4,3,1,81,0,1,101,2,31,6,1,100,0,0,31,3100,0,0,10,101,62,6206,1,10,2,313,2,22,6,40,0,50000,61,3,0,0
2017,201701,457487,2017001238413,5,81,1,2017004574871,0.679,17,31,3411,341117,1,1,13,0,1680,1320,73400,60000,6,3,3,3,2,1,5,117,0,12,1260,2,60,6,1,100,0,0,17,1700,0,0,0,2,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1087499,2017001201752,1,80,4,2017010874991,0.679,42,0,3800,380042,1,1,13,0,480,480,0,140000,6,3,3,4,2,2,1,80,0,1,101,1,56,6,1,100,0,0,42,4200,0,0,11,114,55,5506,3,30,1,999,0,0,0,0,0,0,0,5,4,4
2017,201701,4399,2017000316145,2,41,1,2017000043991,0.679,1,0,2500,250001,1,1,13,0,2400,240,120500,375000,8,19,3,5,4,2,2,53,0,2,201,2,59,1,1,100,0,0,210,21050,2,2000,8,81,0,0,1,10,2,204,2,25,6,40,0,75000,48,0,0,4
2017,201701,656667,2017000873517,3,350,1,2017006566671,0.679,26,147,3100,310026,1,2,22,450,960,1200,23800,9999999,5,10,3,4,4,2,2,503,1,2,201,2,28,1,1,100,0,0,26,2600,0,0,10,101,52,5200,3,30,1,156,2,28,2,40,0,20000,72,0,0,4
2017,201701,665883,2017001195802,2,109,3,2017006658831,0.679,26,81,1002,100226,1,1,12,0,360,120,17300,75000,7,1,3,5,2,1,1,109,1,1,101,2,49,6,7,700,1,100,200,20000,1,1999,3,30,0,0,3,30,1,999,0,0,0,0,0,0,0,4,0,0
2017,201701,748601,2017000446406,2,106,9,2017007486011,0.679,31,109,801,80131,1,2,22,470,840,1320,52200,9999999,5,3,3,4,2,2,1,106,0,1,101,2,75,4,1,100,0,0,31,3100,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,74320,2017000063064,4,56,1,2017000743201,0.679,6,37,3739,373906,1,1,13,0,600,600,193000,600000,4,4,3,4,2,2,2,55,2,2,201,2,44,1,4,400,0,0,500,50040,2,1983,10,101,62,6203,1,10,2,174,2,23,6,36,0,93000,64,0,0,0
2017,201701,1049182,2017000162130,2,135,1,2017010491821,0.679,42,3,1701,170142,1,1,13,0,1080,2160,116500,350000,9,1,3,5,2,2,1,135,0,1,101,1,57,1,1,100,0,0,42,4200,0,0,7,71,0,0,1,10,2,22,1,14,6,42,0,46800,68,7,0,0
2017,201701,1271313,2017001506807,1,8,0,2017012713131,0.679,48,0,3900,390048,3,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,8,0,13,1301,1,30,4,1,100,0,0,48,4800,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1187749,2017000339323,5,100,1,2017011877491,0.679,48,113,2307,230748,1,2,22,840,1440,9993,66600,9999999,6,6,8,4,4,2,3,131,0,3,301,2,13,6,1,100,1,100,48,4800,0,0,2,23,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,1151072,2017000888650,2,265,1,2017011510721,0.679,47,0,1100,110047,1,1,13,0,1320,9993,100000,150000,5,7,3,4,4,2,1,265,0,1,101,2,46,1,1,100,0,0,21,2100,0,0,6,63,0,0,1,10,2,453,2,22,6,40,0,20000,9,5,0,0
2017,201701,1314851,2017001154928,3,23,9,2017013148511,0.679,51,0,51096,5109651,1,1,13,0,1560,9993,64300,100000,5,1,4,4,6,6,1,23,1,1,101,2,75,4,2,200,0,0,37,3700,0,0,6,63,0,0,1,10,2,356,2,27,6,29,0,13000,44,6,4,4
2017,201701,481886,2017000716037,3,41,3,2017004818861,0.679,18,97,2304,230418,1,2,22,560,1200,720,32100,9999999,4,4,1,3,2,1,1,41,2,1,101,2,53,3,1,100,0,0,18,1800,0,0,6,63,0,0,1,10,2,29,2,22,6,39,0,24800,72,3,0,0
2017,201701,111514,2017000448934,3,227,1,2017001115141,0.679,6,37,3767,376706,1,1,13,0,960,240,213200,600000,7,3,3,5,2,3,2,204,1,2,201,2,59,1,1,100,1,100,6,600,0,0,6,63,0,0,1,10,2,389,2,22,6,40,0,40000,44,0,0,0
2017,201701,1205498,2017000589620,2,49,1,2017012054981,0.679,48,329,3000,300048,1,1,13,0,1080,360,126000,165000,4,6,3,4,2,3,1,50,0,1,101,1,58,1,2,200,0,0,48,4800,0,0,6,64,0,0,1,10,2,804,2,22,5,65,0,102000,15,5,0,0
2017,201701,595957,2017001358641,2,114,2,2017005959571,0.679,24,33,1107,110724,1,2,22,1300,840,480,29300,9999999,5,6,7,3,2,1,2,189,0,3,301,1,27,6,2,200,0,0,24,2400,0,0,7,71,0,0,1,10,2,889,2,22,6,40,0,28000,8,0,0,0
2017,201701,429109,2017000450012,2,66,1,2017004291091,0.679,17,113,2000,200017,1,1,13,0,600,360,96000,220000,9,9,3,5,2,2,2,78,0,2,201,1,23,1,1,100,0,0,17,1700,0,0,8,81,0,0,1,10,2,344,2,22,6,40,0,32000,44,0,0,0
2017,201701,151211,2017000861314,3,50,1,2017001512111,0.679,6,67,6711,671106,1,1,13,0,3000,9993,58900,275000,6,5,3,4,4,4,1,50,0,1,101,1,70,1,2,200,0,0,17,1700,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,5,0,0
2017,201701,263142,2017000412402,1,76,4,2017002631421,0.679,11,1,105,10511,1,2,22,2000,840,9993,90000,9999999,1,7,10,1,4,9,1,75,0,1,101,1,37,6,1,100,0,0,457,45730,2,2003,11,114,21,2102,1,10,2,229,2,22,6,40,0,90000,65,3,0,0
2017,201701,90829,2017000234092,4,60,1,2017000908291,0.679,6,73,7303,730306,1,1,13,0,1080,9993,148500,420000,4,4,3,3,2,4,2,57,2,2,201,2,44,1,1,100,1,100,6,600,0,0,11,114,26,2602,1,12,2,157,2,27,6,40,0,71000,72,0,0,0
2017,201701,1175391,2017000165738,2,73,3,2017011753911,0.679,48,367,2400,240048,1,1,12,0,1200,9993,8700,8000,5,5,1,4,4,9,1,73,1,1,101,2,88,5,1,100,0,0,48,4800,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,327047,2017001020883,2,58,9,2017003270471,0.679,12,57,5704,570412,1,1,12,0,1440,9993,16200,260000,6,5,3,5,4,2,2,62,0,11,1114,2,41,4,1,100,0,0,465,46547,2,2001,6,63,0,0,1,10,2,487,1,14,6,30,0,8100,18,0,0,0
2017,201701,123598,2017000574555,5,39,9,2017001235981,0.679,6,37,3751,375106,1,1,13,0,9993,720,109000,550000,5,7,4,5,2,2,4,44,0,7,701,1,23,6,7,700,1,100,6,600,0,0,6,63,0,0,1,12,2,453,2,22,6,40,0,15000,9,0,0,4
2017,201701,531648,2017000383341,4,125,9,2017005316481,0.679,21,0,1500,150021,1,2,22,500,1440,360,70000,9999999,4,6,6,3,4,1,3,158,0,3,301,1,15,6,1,100,1,100,21,2100,0,0,2,25,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0
2017,201701,889264,2017001316665,4,36,1,2017008892641,0.679,36,13,2600,260036,1,1,13,0,1200,2400,97000,96000,5,7,1,4,3,6,2,23,2,2,201,1,54,1,1,100,0,0,42,4200,0,0,6,63,0,0,1,10,2,453,2,22,6,40,0,41200,9,0,0,0
2017,201701,414391,2017000044763,1,74,4,2017004143911,0.679,17,31,3523,352317,1,2,22,400,600,480,15000,9999999,3,4,10,2,2,1,1,73,0,1,101,1,41,4,2,200,0,0,17,1700,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,2,0,0
2017,201701,1103401,2017000558010,1,98,4,2017011034011,0.679,44,7,103,10344,1,1,12,0,9993,9993,0,11000,5,6,5,3,1,9,1,98,0,1,101,1,61,6,2,200,0,0,17,1700,0,0,11,114,55,5506,3,30,1,999,0,0,0,0,0,0,0,1,0,0
2017,201701,447789,2017000970364,3,137,1,2017004477891,0.679,17,31,3529,352917,1,1,13,0,840,3360,12080,125000,6,1,3,4,2,1,3,233,0,3,301,2,40,6,2,200,0,0,17,1700,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,962988,2017000267901,2,133,1,2017009629881,0.679,39,0,3200,320039,1,1,13,0,2040,960,226000,215000,8,7,3,5,2,3,1,133,0,1,101,1,62,1,1,100,0,0,39,3900,0,0,11,114,23,2309,1,10,2,14,2,28,6,40,0,92000,72,6,0,0
2017,201701,127019,2017000610622,3,39,2,2017001270191,0.679,6,111,11102,1110206,1,1,13,0,720,360,119600,650000,5,18,3,4,2,2,2,40,1,5,501,2,68,2,4,410,0,0,500,50040,2,1984,8,81,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,278513,2017000212702,4,188,9,2017002785131,0.679,12,95,9505,950512,1,1,13,0,1680,9993,34000,153000,6,6,3,5,4,2,1,187,1,1,101,2,37,4,1,100,0,0,25,2500,0,0,6,63,0,0,3,30,1,376,2,22,4,40,0,24000,44,1,4,4
2017,201701,549206,2017000158261,2,14,1,2017005492061,0.679,22,0,700,70022,1,2,22,530,600,9993,6060,9999999,5,5,7,3,4,1,2,12,0,2,201,2,54,1,1,100,0,0,37,3700,0,0,8,81,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,529819,2017000244845,4,106,1,2017005298191,0.679,21,15,2500,250021,1,1,13,0,1680,960,161000,170000,7,7,3,5,2,4,1,106,2,1,101,2,49,1,1,100,0,0,21,2100,0,0,11,114,23,2399,1,10,2,156,2,27,6,45,0,60000,72,6,0,0
2017,201701,1194563,2017000434776,3,45,1,2017011945631,0.679,48,29,5909,590948,1,1,12,0,1080,9993,78400,190000,6,9,3,4,4,9,1,45,0,1,101,1,85,1,1,100,1,100,48,4800,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,4,0,0
2017,201701,1220779,2017000800862,2,97,1,2017012207791,0.679,48,157,4902,490248,1,1,13,0,2160,9993,219000,200000,10,5,3,4,4,2,2,77,0,2,201,2,70,1,1,100,0,0,48,4800,0,0,6,63,0,0,1,10,2,458,2,22,6,30,0,35000,17,0,0,0
2017,201701,1065190,2017000595957,3,19,1,2017010651901,0.679,42,0,400,40042,1,1,13,0,1560,9993,146960,80000,9,3,3,4,5,3,1,19,1,1,101,2,53,1,1,100,0,0,42,4200,0,0,6,63,0,0,1,10,2,303,2,22,6,37,0,32400,68,6,0,0
2017,201701,459394,2017001291024,2,62,1,2017004593941,0.679,17,0,800,80017,1,1,12,0,2160,9993,26800,40000,4,1,3,3,3,1,1,61,0,1,101,1,83,1,1,100,0,0,17,1700,0,0,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,460389,2017001320602,2,294,1,2017004603891,0.679,17,43,3203,320317,1,1,13,0,600,360,119600,500000,7,7,3,5,2,1,1,294,0,1,101,1,68,1,6,610,0,0,521,52100,2,1975,10,101,24,2406,1,10,2,22,2,22,6,40,0,90000,68,6,0,0
2017,201701,1197183,2017000471061,3,47,1,2017011971831,0.679,48,29,5905,590548,1,1,12,0,1320,9992,89200,38700,6,4,3,4,2,3,1,47,1,1,101,2,58,1,1,100,1,100,48,4800,0,0,6,63,0,0,1,10,2,368,2,22,6,40,0,30200,44,6,0,0
2017,201701,845902,2017000512685,2,66,9,2017008459021,0.679,36,61,3809,380936,1,2,22,3200,600,9997,65000,9999999,3,1,9,2,2,9,2,87,0,11,1114,2,23,6,1,100,0,0,36,3600,0,0,10,101,19,1901,1,10,2,274,2,22,3,28,0,30000,47,0,0,0
2017,201701,24882,2017000002589,4,76,1,2017000248821,0.679,4,13,115,11504,1,1,13,0,2400,480,83000,120000,6,5,3,5,4,3,4,80,0,3,301,1,12,6,7,700,1,100,4,400,0,0,2,23,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,737382,2017001341750,3,127,1,2017007373821,0.679,29,71,1600,160029,1,1,13,0,1800,9993,89000,110000,6,9,3,4,4,3,2,129,1,2,201,1,49,1,1,100,0,0,29,2900,0,0,6,63,0,0,1,10,2,628,2,22,6,45,0,62000,49,0,0,0
2017,201701,1225751,2017000870219,3,80,1,2017012257511,0.679,48,0,5600,560048,1,1,12,0,1440,9993,99000,25000,5,6,1,3,4,2,2,29,1,2,201,2,33,1,1,100,1,100,200,20000,2,1992,6,63,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,557405,2017000782048,3,42,1,2017005574051,0.679,22,0,900,90022,1,1,13,0,3600,360,70600,30000,4,2,3,3,2,4,3,37,0,3,301,1,32,4,2,200,0,0,22,2200,0,0,6,61,0,0,1,10,2,436,2,22,6,40,0,25000,15,0,0,0
2017,201701,510127,2017001248358,2,174,1,2017005101271,0.679,19,0,100,10019,1,2,22,530,960,9993,32000,9999999,1,12,8,1,4,1,1,174,0,1,101,1,27,1,1,100,0,0,19,1900,0,0,8,81,0,0,1,10,2,436,2,22,6,40,0,12000,68,4,0,0
2017,201701,806155,2017001381289,2,39,1,2017008061551,0.679,34,29,1202,120234,1,1,13,0,480,1440,188800,190000,3,5,7,2,2,2,2,39,0,2,201,2,54,1,1,100,0,0,28,2800,0,0,8,81,0,0,1,10,2,313,2,22,6,40,0,105000,61,0,0,0
2017,201701,665486,2017001181415,2,79,3,2017006654861,0.679,26,163,3201,320126,1,2,22,1200,840,9992,76000,9999999,4,6,7,3,2,1,1,78,1,1,101,2,39,6,2,200,0,0,26,2600,0,0,7,71,0,0,1,10,2,713,2,22,6,40,0,76000,23,3,0,0
2017,201701,1255835,2017001290926,1,48,6,2017012558351,0.679,48,0,4200,420048,1,1,13,0,3000,360,40800,200000,6,3,3,4,4,1,1,47,0,1,101,2,78,5,1,100,0,0,48,4800,0,0,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,7,0,0
2017,201701,934819,2017001048648,3,198,1,2017009348191,0.679,37,1,1600,160037,1,2,22,770,2640,9993,63500,9999999,5,7,3,4,4,1,3,143,0,3,301,2,15,6,2,200,0,0,37,3700,0,0,3,30,0,0,0,0,0,999,0,0,0,0,0,0,0,0,0,0
2017,201701,867765,2017000919154,2,36,1,2017008677651,0.679,36,0,200,20036,1,1,12,0,1080,9993,26600,90000,5,3,3,4,5,2,2,37,0,2,201,1,78,1,1,100,0,0,36,3600,0,0,0,2,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,410986,2017001111749,1,55,4,2017004109861,0.679,16,0,300,30016,1,2,22,650,840,9993,31900,9999999,4,5,6,3,4,2,1,55,0,1,101,1,68,4,1,100,0,0,8,800,0,0,6,65,0,0,1,10,2,453,2,23,6,35,0,15000,9,3,0,0
2017,201701,222178,2017000290323,5,93,1,2017002221781,0.679,8,0,817,81708,1,1,13,0,2040,9992,198800,505000,8,18,3,6,2,2,5,96,0,3,303,1,5,6,8,801,0,0,8,800,0,0,1,11,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,666782,2017001226413,2,119,1,2017006667821,0.679,26,163,3203,320326,1,2,22,730,2520,9992,61500,9999999,5,3,6,3,2,1,1,119,0,1,101,1,76,1,1,100,0,0,26,2600,0,0,6,63,0,0,1,10,2,365,2,22,6,25,0,17000,44,7,0,0
2017,201701,244128,2017000221711,2,115,1,2017002441281,0.679,9,1,101,10109,1,1,13,0,1320,9993,205000,750000,10,5,3,5,5,2,1,116,0,1,101,1,65,1,1,100,0,0,51,5100,0,0,11,114,24,2406,2,20,2,4,2,25,2,60,0,22000,68,5,0,0
2017,201701,1380488,2017000884557,1,168,4,2017013804881,0.679,55,0,20000,2000055,1,2,22,850,1320,9992,70000,9999999,4,7,3,3,2,1,1,168,0,1,101,1,47,4,1,100,0,0,55,5500,0,0,6,63,0,0,1,10,2,203,2,22,6,50,0,70000,48,1,0,0
2017,201701,1354029,2017001402076,1,14,0,2017013540291,0.679,53,53,11503,1150353,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,14,0,12,1270,1,22,6,7,700,1,100,48,4800,0,0,10,101,61,6106,1,14,2,905,2,25,6,60,0,38500,18,0,0,0
2017,201701,1333322,2017000415910,4,35,1,2017013333221,0.679,53,53,11501,1150153,1,1,13,0,1440,2880,197430,500000,16,9,3,7,2,3,1,36,1,1,101,1,58,1,1,100,0,0,53,5300,0,0,6,63,0,0,1,10,2,22,2,22,6,45,0,151000,68,5,0,0
2017,201701,554620,2017000569200,2,57,1,2017005546201,0.679,22,0,2301,230122,1,1,12,0,1080,480,130000,200000,7,3,3,4,2,1,2,39,0,2,201,2,60,1,1,100,1,100,29,2900,0,0,6,63,0,0,1,10,2,377,2,25,6,40,0,70000,44,0,0,0
2017,201701,361627,2017000169436,2,37,1,2017003616271,0.679,13,135,4006,400613,1,1,12,0,1200,1080,37360,300000,7,7,3,5,2,3,1,36,0,1,101,1,69,1,1,100,0,0,13,1300,0,0,10,101,62,6203,3,30,1,33,2,22,0,0,0,0,77,6,0,0
2017,201701,764418,2017001153670,1,54,4,2017007644181,0.679,32,31,101,10132,1,1,13,0,1800,360,122000,280000,8,5,3,4,2,2,1,55,0,1,101,1,39,3,1,100,0,0,6,600,0,0,10,101,13,1301,1,10,2,23,2,22,6,40,0,100000,78,5,0,0
2017,201701,64223,2017001114754,2,74,1,2017000642231,0.679,5,0,2000,200005,1,1,13,0,2760,600,126800,35000,6,5,3,4,2,2,2,66,0,2,201,1,66,1,1,100,0,0,48,4800,0,0,7,71,0,0,1,10,2,628,2,22,6,50,0,60000,49,0,0,0
2017,201701,538776,2017000929239,1,72,4,2017005387761,0.679,21,0,1400,140021,1,2,21,0,1920,960,26500,9999999,4,1,3,2,3,1,1,72,0,1,101,1,58,6,1,100,0,0,21,2100,0,0,6,63,0,0,3,30,1,783,2,22,3,48,0,26500,24,7,0,0
2017,201701,1363942,2017001326430,2,110,1,2017013639421,0.679,54,0,1300,130054,1,1,13,0,1560,960,87000,80000,6,4,4,3,2,2,2,52,0,2,201,1,57,1,1,100,0,0,54,5400,0,0,6,63,0,0,1,10,2,558,2,22,6,60,0,75000,68,0,0,0
2017,201701,1311474,2017001009632,4,131,1,2017013114741,0.679,51,0,51045,5104551,1,1,13,0,1560,9993,136800,235000,7,5,3,4,7,3,2,172,2,2,201,2,45,1,1,100,0,0,29,2900,0,0,11,114,53,5301,1,10,2,164,2,25,6,40,0,78000,60,0,0,0
2017,201701,926421,2017000765646,2,50,1,2017009264211,0.679,37,0,2900,290037,1,1,12,0,600,840,100040,270000,8,14,3,5,2,3,2,45,0,2,201,1,57,1,1,100,2,200,42,4200,0,0,6,65,0,0,1,10,2,243,2,22,6,50,0,100000,68,0,0,0
2017,201701,609649,2017000539628,7,88,1,2017006096491,0.679,25,25,3305,330525,1,1,13,0,2640,1800,170400,330000,6,4,3,5,2,3,6,83,0,9,901,1,0,6,1,100,4,416,25,2500,0,0,0,1,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,282831,2017000284326,2,137,5,2017002828311,0.679,12,91,9100,910012,1,2,22,680,1680,9993,54000,9999999,3,4,7,3,4,2,2,183,0,11,1115,1,22,6,8,865,0,0,12,1200,0,0,6,63,0,0,1,10,2,435,2,22,6,50,0,29000,16,0,0,0
2017,201701,146056,2017000808392,2,89,3,2017001460561,0.679,6,59,5910,591006,1,1,12,0,720,480,56700,400000,2,20,7,2,2,2,2,90,1,5,501,1,82,2,6,620,0,0,500,50000,2,2005,7,71,0,0,3,30,1,999,0,0,0,0,0,0,0,0,4,4
2017,201701,1210848,2017000664752,3,51,9,2017012108481,0.679,48,201,4608,460848,1,1,12,0,2640,600,25300,25000,3,2,3,2,2,2,1,51,1,1,101,1,64,6,1,100,4,424,300,30030,3,1980,7,71,0,0,1,10,2,525,1,13,6,48,16500,16500,36,6,0,0
2017,201701,1013367,2017000479862,4,91,1,2017010133671,0.679,40,0,100,10040,1,1,13,0,960,240,1310,130000,6,3,3,5,2,2,4,109,0,3,301,2,1,6,3,304,0,0,40,4000,0,0,0,1,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,705679,2017000694587,3,32,3,2017007056791,0.679,28,0,600,60028,1,1,12,0,2160,9993,33190,15000,5,18,3,4,4,1,2,25,1,3,301,2,28,6,2,200,0,0,28,2800,0,0,10,101,54,5404,1,10,2,174,2,22,6,40,0,32500,64,0,0,4
2017,201701,1195206,2017000443735,5,165,1,2017011952061,0.679,48,113,2315,231548,1,2,22,1100,2760,840,90000,9999999,7,5,3,5,2,4,1,165,3,1,101,2,50,1,1,100,1,100,200,20000,3,2003,2,25,0,0,3,30,1,999,0,0,0,0,0,0,0,3,0,0
2017,201701,1178625,2017000210637,4,19,9,2017011786251,0.679,48,0,6000,600048,1,1,13,0,2280,9993,74000,180000,6,7,3,4,4,4,4,22,2,11,1114,1,36,6,1,100,0,0,27,2700,0,0,8,81,0,0,1,10,2,505,2,22,6,45,0,62000,19,0,0,0
2017,201701,682763,2017000452525,4,58,1,2017006827631,0.679,27,145,900,90027,1,1,13,0,2520,600,158200,300000,14,12,3,5,3,4,1,58,2,1,101,2,46,1,1,100,0,0,27,2700,0,0,7,71,0,0,1,10,2,13,2,22,6,40,0,63000,72,4,0,0
2017,201701,230724,2017000824358,6,71,1,2017002307241,0.679,8,0,808,80808,1,1,12,0,2400,2400,100000,590000,11,9,3,6,2,4,6,63,0,3,301,2,12,6,8,826,0,0,8,800,0,0,2,23,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
2017,201701,338802,2017001215972,3,66,1,2017003388021,0.679,12,0,8622,862212,1,2,22,650,840,9993,11980,9999999,3,7,6,2,4,9,1,66,1,1,101,1,25,1,1,100,3,300,250,25000,1,1995,6,65,0,0,1,10,2,275,2,22,2,25,0,3600,47,3,0,0
2017,201701,671696,2017001390643,1,64,0,2017006716961,0.679,26,147,3100,310026,4,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,64,0,12,1270,1,54,6,1,100,0,0,26,2600,0,0,0,2,0,0,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,1028099,2017000287236,2,115,9,2017010280991,0.679,41,29,901,90141,1,2,22,830,960,9993,90000,9999999,4,7,6,3,4,2,2,148,0,11,1114,2,27,6,1,100,0,0,41,4100,0,0,10,101,52,5200,1,10,2,319,2,22,6,48,0,30000,44,0,0,0
2017,201701,374760,2017000640396,1,45,6,2017003747601,0.679,13,0,2004,200413,1,1,13,0,720,9993,0,140000,3,9,10,2,4,1,1,45,0,1,101,2,22,6,8,835,0,0,13,1300,0,0,10,101,53,5301,3,30,1,379,2,22,0,0,0,0,44,1,0,0
2017,201701,1193597,2017000421535,4,63,1,2017011935971,0.679,48,257,1400,140048,1,1,12,0,1560,9993,72000,150000,6,9,3,5,4,3,3,96,0,3,301,1,24,6,1,100,1,100,48,4800,0,0,6,63,0,0,1,10,2,436,2,22,6,35,0,18000,68,0,0,0
2017,201701,110910,2017000443014,2,76,1,2017001109101,0.679,6,37,3738,373806,1,1,12,0,480,120,22300,300000,4,6,3,3,2,2,1,75,0,1,101,1,71,1,1,100,4,416,210,21030,2,1975,0,2,0,0,3,30,1,808,2,22,0,0,0,0,24,7,0,0
2017,201701,721309,2017000440379,2,16,1,2017007213091,0.679,29,0,200,20029,1,1,13,0,3360,9993,88100,170000,7,5,3,4,4,2,1,17,0,1,101,1,72,1,1,100,0,0,29,2900,0,0,10,101,23,2305,3,30,1,157,2,28,3,15,0,24000,72,7,0,0
2017,201701,589815,2017000990913,2,125,1,2017005898151,0.679,24,0,1500,150024,1,1,13,0,2640,1560,96600,295000,8,1,3,5,3,3,1,126,0,1,101,2,64,1,1,100,0,0,413,41300,2,1978,6,63,0,0,1,10,2,434,2,22,6,10,0,5000,19,5,0,0
2017,201701,1113378,2017000466293,2,60,3,2017011133781,0.679,45,0,900,90045,1,1,12,0,2160,1080,6000,15000,5,4,1,3,4,1,1,61,1,1,101,2,52,5,2,200,0,0,45,4500,0,0,0,2,0,0,3,30,1,443,2,22,2,20,0,6000,17,5,0,4
2017,201701,739934,2017001464195,1,74,0,2017007399341,0.679,29,0,2200,220029,3,0,0,0,0,0,9999999,9999999,0,0,0,0,0,0,1,74,0,13,1301,2,76,6,2,200,0,0,29,2900,0,0,10,101,23,2300,3,30,1,999,0,0,0,0,0,0,0,0,0,0
2017,201701,162031,2017000973494,1,46,4,2017001620311,0.679,6,73,7310,731006,1,1,12,0,3480,9992,455000,950000,6,6,3,4,4,3,1,45,0,1,101,1,83,5,1,100,0,0,42,4200,0,0,11,114,62,6203,3,30,1,999,0,0,0,0,0,0,0,3,0,4
2017,201701,1252541,2017001245105,3,150,3,2017012525411,0.679,48,113,2304,230448,1,1,13,0,1560,9993,300,80000,5,3,3,4,4,1,1,150,2,1,101,2,58,4,1,100,1,100,200,20000,2,1979,2,26,0,0,1,10,2,888,2,22,1,11,0,300,18,5,0,0
2017,201701,446588,2017000937988,2,75,1,2017004465881,0.679,17,31,3420,342017,1,1,12,0,600,9997,125000,100000,4,4,8,3,2,2,1,74,0,1,101,1,63,1,1,100,0,0,462,46200,2,1980,10,101,25,2504,1,10,2,799,2,22,6,40,0,45000,18,5,0,0
2017,201701,1110092,2017000238387,1,72,6,2017011100921,0.679,45,0,602,60245,1,2,22,1000,720,9992,48000,9999999,4,17,10,2,2,1,1,73,0,1,101,2,27,6,1,100,2,200,34,3400,0,0,7,71,0,0,1,10,2,274,2,22,6,55,0,48000,47,1,0,0
2017,201701,1372868,2017000448234,4,121,1,2017013728681,0.679,55,0,1401,140155,1,1,13,0,1320,600,185000,500000,6,20,3,4,3,2,1,122,2,1,101,2,36,1,1,100,0,0,55,5500,0,0,11,114,62,6203,1,10,2,22,2,22,6,40,0,75000,68,3,0,0
2017,201701,1240189,2017001071834,7,328,1,2017012401891,0.679,48,439,2513,251348,1,1,12,0,2280,9993,60000,90000,5,6,3,4,4,3,2,363,4,2,201,1,46,1,1,100,1,100,200,20000,3,1990,2,23,0,0,1,10,2,563,2,22,6,56,0,30000,12,0,0,0
2017,201701,1142756,2017000469163,5,288,1,2017011427561,0.679,47,37,2502,250247,1,1,13,0,1800,9993,33000,148000,5,9,3,4,4,2,5,490,0,3,301,1,3,6,1,100,1,100,47,4700,0,0,0,2,0,0,0,0,0,999,0,0,0,0,999999,0,0,0,0,0
